Location ID,Location,Temp,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,Month
3306,Ohio CD 6. Central Hills,20.66666667,93,1.6,67.6,6
3307,Ohio CD 7. Northeast Hills,20.44444444,88,1.5,67.3,6
3308,Ohio CD 8. Southwest,22.11111111,92,1.4,70.4,6
3309,Ohio CD 9. South Central,21.44444444,63,0.3,70.3,6
3310,Ohio CD 10. Southeast,20.77777778,59,0.3,69.1,6
3401,Oklahoma CD 1. Panhandle,25.61111111,112,3.6,74.5,6
3402,Oklahoma CD 2. North Central,26.44444444,105,2.9,76.7,6
3403,Oklahoma CD 3. Northeast,25.72222222,98,2,76.3,6
3404,Oklahoma CD 4. West Central,26.33333333,105,2.5,76.9,6
3405,Oklahoma CD 5. Central,26,98,1.4,77.4,6
3406,Oklahoma CD 6. East Central,25.83333333,94,1.5,77,6
3407,Oklahoma CD 7. Southwest,26.61111111,89,1.3,78.6,6
3408,Oklahoma CD 8. South Central,26,74,0.4,78.4,6
3409,Oklahoma CD 9. Southeast,25.33333333,88,1,76.6,6
3501,Oregon CD 1. Coastal Area,14.66666667,102,1.7,56.7,6
3502,Oregon CD 2. Willamette Valley,15.44444444,83,0.8,59,6
3503,Oregon CD 3. Southwestern Valleys,15.27777778,89,1.4,58.1,6
3504,Oregon CD 4. Northern Cascades,11.94444444,71,0.1,53.4,6
3505,Oregon CD 5. High Plateau,12.38888889,85,1.1,53.2,6
3506,Oregon CD 6. North Central,16.22222222,78,0.6,60.6,6
3507,Oregon CD 7. South Central,14,78,0.9,56.3,6
3508,Oregon CD 8. Northeast,12.77777778,61,-0.2,55.2,6
3509,Oregon CD 9. Southeast,16,59,-0.2,61,6
3601,Pennsylvania CD 1. Pocono Mountains,18.5,89,1.4,63.9,6
3602,Pennsylvania CD 2. East Central Mountains,20,98,1.7,66.3,6
3603,Pennsylvania CD 3. Southeastern Piedmont,21.77777778,108,2.2,69,6
3604,Pennsylvania CD 4. Lower Susquehanna,21.66666667,106,2.2,68.8,6
3605,Pennsylvania CD 5. Middle Susquehanna,20.11111111,91,1.2,67,6
3606,Pennsylvania CD 6. Upper Susquehanna,18.16666667,81,1.1,63.6,6
3607,Pennsylvania CD 7. Central Mountains,18.61111111,70,0.5,65,6
3608,Pennsylvania CD 8. South Central Mountains,20.11111111,92,1.4,66.8,6
3609,Pennsylvania CD 9. Southwest Plateau,19.61111111,67,0.4,66.9,6
3610,Pennsylvania CD 10. Northwest Plateau,18.55555556,90,1.3,64.1,6
3701,Rhode Island CD 1. Rhode Island (Entire State),20.11111111,119,3.5,64.7,6
3801,South Carolina CD 1. Mountain,22.5,44,-0.5,73,6
3802,South Carolina CD 2. Northwest,23.88888889,38,-0.6,75.6,6
3803,South Carolina CD 3. North Central,24,31,-1,76.2,6
3804,South Carolina CD 4. Northeast,24.38888889,27,-1.3,77.2,6
3805,South Carolina CD 5. West Central,24.72222222,32,-0.9,77.4,6
3806,South Carolina CD 6. Central,24.83333333,31,-0.9,77.6,6
3807,South Carolina CD 7. Southern,25.33333333,46,-0.3,77.9,6
3901,South Dakota CD 1. Northwest,19.94444444,112,4,63.9,6
3902,South Dakota CD 2. North Central,20.77777778,116,4.2,65.2,6
3903,South Dakota CD 3. Northeast,21.27777778,119,5.2,65.1,6
3904,South Dakota CD 4. Black Hills,18.22222222,115,4.5,60.3,6
3905,South Dakota CD 5. Southwest,21.05555556,112,4.1,65.8,6
3906,South Dakota CD 6. Central,21.55555556,113,3.9,66.9,6
3907,South Dakota CD 7. East Central,21.61111111,120,4.7,66.2,6
3908,South Dakota CD 8. South Central,22.22222222,115,4.9,67.1,6
3909,South Dakota CD 9. Southeast,23.11111111,120,5.4,68.2,6
4001,Tennessee CD 1. Eastern,21.94444444,41,-0.8,72.3,6
4002,Tennessee CD 2. Cumberland Plateau,21.94444444,52,-0.3,71.8,6
4003,Tennessee CD 3. Middle,23.55555556,61,0.1,74.3,6
4004,Tennessee CD 4. Western,24.5,59,-0.1,76.2,6
4101,Texas CD 1. High Plains,25.94444444,109,3.1,75.6,6
4102,Texas CD 2. Low Rolling Plains,27,92,1.2,79.4,6
4103,Texas CD 3. North Central,26.66666667,66,0,80,6
4104,Texas CD 4. East Texas,26.5,67,0,79.7,6
4105,Texas CD 5. Trans Pecos,27.55555556,102,2.6,79,6
4106,Texas CD 6. Edwards Plateau,27,76,0.7,79.9,6
4107,Texas CD 7. South Central,27.55555556,58,0.2,81.4,6
4108,Texas CD 8. Upper Coast,27.61111111,92,0.9,80.8,6
4109,Texas CD 9. South,28.33333333,40,-0.5,83.5,6
4110,Texas CD 10. Lower Valley,28.72222222,58,0.1,83.6,6
4201,Utah CD 1. Western,19.22222222,71,0.8,65.8,6
4202,Utah CD 2. Dixie,24.61111111,90,2.4,73.9,6
4203,Utah CD 3. North Central,17.83333333,72,0.4,63.7,6
4204,Utah CD 4. South Central,17.05555556,82,1.5,61.2,6
4205,Utah CD 5. Northern Mountains,12.83333333,70,0.3,54.8,6
4206,Utah CD 6. Uinta Basin,18.44444444,86,1.8,63.4,6
4207,Utah CD 7. Southeast,22,92,2.3,69.3,6
4301,Vermont CD 1. Northeastern,16.38888889,95,1.2,60.3,6
4302,Vermont CD 2. Western,17.66666667,108,1.9,61.9,6
4303,Vermont CD 3. Southeastern,17.55555556,113,2.3,61.3,6
4401,Virginia CD 1. Tidewater,23.61111111,81,0.9,73.6,6
4402,Virginia CD 2. Eastern Piedmont,23,76,0.7,72.7,6
4403,Virginia CD 3. Western Piedmont,22.11111111,61,0.3,71.5,6
4404,Virginia CD 4. Northern,22,91,1.6,70,6
4405,Virginia CD 5. Central Mountain,20.16666667,58,0,68.3,6
4406,Virginia CD 6. Southwestern Mountain,19.5,44,-0.7,67.8,6
4501,Washington CD 1. West Olympic Coast,13.27777778,87,1.1,54.8,6
4502,Washington CD 2. North East Olympic San Juan,14.55555556,84,0.9,57.3,6
4503,Washington CD 3. Puget Sound Lowlands,15.11111111,81,0.6,58.6,6
4504,Washington CD 4. East Olympic Cascade Foothills,13.5,80,0.4,55.9,6
4505,Washington CD 5. Cascade Mountains West,10.77777778,69,0,51.4,6
4506,Washington CD 6. East Slope Cascades,11.88888889,74,0.1,53.3,6
4507,Washington CD 7. Okanogan Big Bend,16.05555556,57,-0.5,61.4,6
4508,Washington CD 8. Central Basin,18.33333333,82,0.7,64.3,6
4509,Washington CD 9. Northeastern,13.77777778,56,-0.4,57.2,6
4510,Washington CD 10. Palouse Blue Mountains,15.61111111,63,0.1,60,6
4601,West Virginia CD 1. Northwestern,20.77777778,60,0.2,69.2,6
4602,West Virginia CD 2. North Central,20.61111111,60,0.3,68.8,6
4603,West Virginia CD 3. Southwestern,21.44444444,54,-0.2,70.8,6
4604,West Virginia CD 4. Central,18.27777778,54,-0.1,65,6
4605,West Virginia CD 5. Southern,19.44444444,37,-1,68,6
4606,West Virginia CD 6. Northeastern,20.55555556,72,0.7,68.3,6
4701,Wisconsin CD 1. Northwest,18.66666667,109,3,62.6,6
4702,Wisconsin CD 2. North Central,17.88888889,96,2.3,61.9,6
4703,Wisconsin CD 3. Northeast,17.88888889,100,2.2,62,6
4704,Wisconsin CD 4. West Central,20.27777778,106,2.8,65.7,6
4705,Wisconsin CD 5. Central,19.77777778,99,2.4,65.2,6
4706,Wisconsin CD 6. East Central,19.16666667,107,2.6,63.9,6
4707,Wisconsin CD 7. Southwest,20.55555556,99,2.1,66.9,6
4708,Wisconsin CD 8. South Central,20.66666667,103,2.5,66.7,6
4709,Wisconsin CD 9. Southeast,20.16666667,102,2.2,66.1,6
4801,Wyoming CD 1. Yellowstone Drainage,10.38888889,74,0.4,50.3,6
4802,Wyoming CD 2. Snake Drainage,9.555555556,49,-0.8,50,6
4803,Wyoming CD 3. Green and Bear Drainage,13.05555556,69,0.2,55.3,6
4804,Wyoming CD 4. Big Horn,15.61111111,93,2,58.1,6
4805,"Wyoming CD 5. Powder, Little Mo and Tongue Drainages",17.44444444,104,3.3,60.1,6
4806,Wyoming CD 6. Belle Fourche Drainage,18.27777778,107,4,60.9,6
4807,Wyoming CD 7. Cheyenne Niobrara Drainage,19.11111111,109,3.9,62.5,6
4808,Wyoming CD 8. Lower Platte,18.05555556,107,3.8,60.7,6
4809,Wyoming CD 9. Wind River,14.5,80,1.1,57,6
4810,Wyoming CD 10. Upper Platte,14.94444444,87,1.8,57.1,6
