province,temperature,month
Ontario,4,4
Ontario,4,4
Ontario,4,4
Ontario,3,4
Ontario,4,4
Ontario,4,4
Ontario,4,4
Ontario,3,4
Ontario,,4
Ontario,,4
Ontario,4,4
Ontario,3,4
Ontario,3,4
Ontario,3,4
Ontario,3,4
Ontario,4,4
Ontario,3,4
Ontario,4,4
Ontario,6,4
Ontario,6,4
Ontario,5,4
Ontario,3,4
Ontario,,4
Ontario,8,4
Ontario,6,4
Ontario,6,4
Ontario,6,4
Ontario,7,4
Ontario,6,4
Ontario,7,4
Ontario,6,4
Ontario,7,4
Ontario,7,4
Ontario,6,4
Ontario,6,4
Ontario,6,4
Ontario,6,4
Ontario,,4
Ontario,6,4
Ontario,6,4
Ontario,8,4
Ontario,7,4
Ontario,6,4
Ontario,6,4
Ontario,7,4
Ontario,6,4
Ontario,4,4
Ontario,4,4
Ontario,4,4
Ontario,4,4
Ontario,4,4
Ontario,6,4
Ontario,6,4
Ontario,4,4
Ontario,5,4
Ontario,6,4
Ontario,10,4
Ontario,6,4
Ontario,6,4
Ontario,6,4
Ontario,5,4
Ontario,,4
Ontario,4,4
Ontario,6,4
Ontario,4,4
Ontario,7,4
Ontario,6,4
Ontario,5,4
Ontario,4,4
Ontario,7,4
Ontario,6,4
Ontario,6,4
Ontario,6,4
Ontario,6,4
Ontario,6,4
Ontario,4,4
Ontario,7,4
Ontario,3,4
Ontario,4,4
Ontario,4,4
Ontario,,4
Ontario,,4
Ontario,3,4
Quebec,,4
Quebec,,4
Quebec,3,4
Quebec,,4
Quebec,4,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,-4,4
Quebec,2,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,3,4
Quebec,,4
Quebec,3,4
Quebec,3,4
Quebec,3,4
Quebec,1,4
Quebec,,4
Quebec,3,4
Quebec,3,4
Quebec,2,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,4,4
Quebec,,4
Quebec,4,4
Quebec,,4
Quebec,,4
Quebec,2,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,4,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,6,4
Quebec,5,4
Quebec,4,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,4,4
Quebec,,4
Quebec,,4
Quebec,4,4
Quebec,,4
Quebec,4,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,3,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,1,4
Quebec,,4
Quebec,3,4
Quebec,3,4
Quebec,5,4
Quebec,4,4
Quebec,,4
Quebec,4,4
Quebec,6,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,4,4
Quebec,3,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,3,4
Quebec,4,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,2,4
Quebec,,4
Quebec,-17,4
Quebec,-2,4
Quebec,-1,4
Quebec,-3,4
Quebec,,4
Quebec,-1,4
Quebec,3,4
Quebec,-3,4
Quebec,-1,4
Quebec,-1,4
Quebec,-17,4
Quebec,2,4
Quebec,,4
Quebec,-1,4
Quebec,-1,4
Quebec,-1,4
Quebec,2,4
Quebec,-1,4
Quebec,-1,4
Quebec,-5,4
Quebec,1,4
Quebec,,4
Quebec,-17,4
Quebec,,4
Quebec,2,4
Quebec,,4
Quebec,0,4
Quebec,-17,4
Quebec,-17,4
Quebec,-17,4
Quebec,-1,4
Quebec,2,4
Quebec,,4
Quebec,2,4
Quebec,2,4
Quebec,2,4
Quebec,2,4
Quebec,1,4
Quebec,2,4
Quebec,2,4
Quebec,0,4
Quebec,1,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,,4
Quebec,1,4
Quebec,-17,4
Quebec,-4,4
Quebec,-2,4
Quebec,,4
Quebec,1,4
Quebec,,4
Quebec,0,4
Quebec,-1,4
Quebec,-2,4
Quebec,0,4
Quebec,0,4
Quebec,,4
Quebec,,4
Quebec,-4,4
Quebec,-4,4
Quebec,0,4
Quebec,-2,4
Quebec,,4
Quebec,-1,4
Quebec,1,4
Quebec,3,4
Quebec,,4
Quebec,-17,4
Quebec,-1,4
Quebec,-3,4
Quebec,-3,4
Quebec,-3,4
Quebec,-6,4
Quebec,-5,4
Quebec,-7,4
Quebec,-5,4
Quebec,-3,4
Quebec,-3,4
Quebec,,4
Quebec,-1,4
Quebec,-1,4
Quebec,-4,4
Quebec,-7,4
Quebec,,4
Quebec,-12,4
Quebec,-11,4
Quebec,-11,4
Quebec,-7,4
Quebec,-7,4
Quebec,-12,4
Quebec,-8,4
Quebec,-12,4
Quebec,-9,4
Quebec,-11,4
Quebec,-11,4
Quebec,-7,4
Quebec,-8,4
Quebec,-15,4
Quebec,-10,4
Quebec,-11,4
Quebec,-12,4
Quebec,-12,4
Quebec,-7,4
Quebec,-7,4
Quebec,-9,4
New Brunswick,3,4
New Brunswick,2,4
New Brunswick,,4
New Brunswick,2,4
New Brunswick,3,4
New Brunswick,1,4
New Brunswick,2,4
New Brunswick,2,4
New Brunswick,1,4
New Brunswick,3,4
New Brunswick,4,4
New Brunswick,3,4
New Brunswick,3,4
New Brunswick,2,4
New Brunswick,2,4
New Brunswick,2,4
New Brunswick,1,4
New Brunswick,3,4
New Brunswick,3,4
New Brunswick,4,4
New Brunswick,4,4
New Brunswick,2,4
New Brunswick,3,4
New Brunswick,3,4
New Brunswick,3,4
New Brunswick,3,4
Nova Scotia,4,4
Nova Scotia,3,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,5,4
Nova Scotia,3,4
Nova Scotia,3,4
Nova Scotia,2,4
Nova Scotia,3,4
Nova Scotia,3,4
Nova Scotia,3,4
Nova Scotia,4,4
Nova Scotia,3,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,3,4
Nova Scotia,2,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,,4
Nova Scotia,2,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,3,4
Nova Scotia,2,4
Nova Scotia,2,4
Nova Scotia,3,4
Nova Scotia,1,4
Nova Scotia,3,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,1,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,2,4
Nova Scotia,2,4
Nova Scotia,2,4
Nova Scotia,4,4
Nova Scotia,3,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,,4
Nova Scotia,4,4
Nova Scotia,4,4
Nova Scotia,4,4
Prince Edward Island,3,4
Prince Edward Island,2,4
Prince Edward Island,3,4
Prince Edward Island,2,4
Prince Edward Island,3,4
Prince Edward Island,3,4
Prince Edward Island,3,4
Prince Edward Island,3,4
Prince Edward Island,3,4
Newfoundland and Labrador,-17,4
Newfoundland and Labrador,2,4
Newfoundland and Labrador,2,4
Newfoundland and Labrador,-1,4
Newfoundland and Labrador,0,4
Newfoundland and Labrador,2,4
Newfoundland and Labrador,2,4
Newfoundland and Labrador,-17,4
Newfoundland and Labrador,-1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,-1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,3,4
Newfoundland and Labrador,0,4
Newfoundland and Labrador,2,4
Newfoundland and Labrador,-1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,-2,4
Newfoundland and Labrador,-2,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,2,4
Newfoundland and Labrador,3,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,2,4
Newfoundland and Labrador,2,4
Newfoundland and Labrador,1,4
Newfoundland and Labrador,-1,4
Newfoundland and Labrador,-4,4
Newfoundland and Labrador,-4,4
Newfoundland and Labrador,-1,4
Newfoundland and Labrador,-3,4
Newfoundland and Labrador,-3,4
Newfoundland and Labrador,-1,4
Newfoundland and Labrador,-3,4
Newfoundland and Labrador,-4,4
Newfoundland and Labrador,-7,4
Newfoundland and Labrador,-6,4
British Columbia,14,5
British Columbia,12,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,,5
British Columbia,,5
British Columbia,13,5
British Columbia,14,5
British Columbia,13,5
British Columbia,12,5
British Columbia,14,5
British Columbia,13,5
British Columbia,14,5
British Columbia,,5
British Columbia,13,5
British Columbia,14,5
British Columbia,13,5
British Columbia,12,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,12,5
British Columbia,12,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,13,5
British Columbia,14,5
British Columbia,12,5
British Columbia,13,5
British Columbia,14,5
British Columbia,13,5
British Columbia,13,5
British Columbia,,5
British Columbia,11,5
British Columbia,13,5
British Columbia,13,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,13,5
British Columbia,,5
British Columbia,12,5
British Columbia,12,5
British Columbia,12,5
British Columbia,13,5
British Columbia,13,5
British Columbia,12,5
British Columbia,13,5
British Columbia,12,5
British Columbia,12,5
British Columbia,13,5
British Columbia,11,5
British Columbia,11,5
British Columbia,13,5
British Columbia,12,5
British Columbia,12,5
British Columbia,12,5
British Columbia,13,5
British Columbia,,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,,5
British Columbia,14,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,14,5
British Columbia,12,5
British Columbia,9,5
British Columbia,11,5
British Columbia,11,5
British Columbia,10,5
British Columbia,10,5
British Columbia,11,5
British Columbia,10,5
British Columbia,11,5
British Columbia,12,5
British Columbia,11,5
British Columbia,13,5
British Columbia,13,5
British Columbia,12,5
British Columbia,11,5
British Columbia,11,5
British Columbia,13,5
British Columbia,10,5
British Columbia,13,5
British Columbia,12,5
British Columbia,12,5
British Columbia,11,5
British Columbia,12,5
British Columbia,11,5
British Columbia,12,5
British Columbia,13,5
British Columbia,12,5
British Columbia,13,5
British Columbia,12,5
British Columbia,12,5
British Columbia,12,5
British Columbia,11,5
British Columbia,,5
British Columbia,12,5
British Columbia,13,5
British Columbia,12,5
British Columbia,11,5
British Columbia,13,5
British Columbia,7,5
British Columbia,10,5
British Columbia,11,5
British Columbia,11,5
British Columbia,11,5
British Columbia,9,5
British Columbia,14,5
British Columbia,15,5
British Columbia,9,5
British Columbia,9,5
British Columbia,8,5
British Columbia,11,5
British Columbia,9,5
British Columbia,10,5
British Columbia,10,5
British Columbia,12,5
British Columbia,11,5
British Columbia,12,5
British Columbia,12,5
British Columbia,7,5
British Columbia,11,5
British Columbia,12,5
British Columbia,11,5
British Columbia,14,5
British Columbia,14,5
British Columbia,15,5
British Columbia,,5
British Columbia,12,5
British Columbia,9,5
British Columbia,15,5
British Columbia,14,5
British Columbia,14,5
British Columbia,15,5
British Columbia,15,5
British Columbia,14,5
British Columbia,14,5
British Columbia,7,5
British Columbia,,5
British Columbia,15,5
British Columbia,14,5
British Columbia,,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,14,5
British Columbia,4,5
British Columbia,14,5
British Columbia,15,5
British Columbia,15,5
British Columbia,11,5
British Columbia,16,5
British Columbia,16,5
British Columbia,16,5
British Columbia,11,5
British Columbia,13,5
British Columbia,14,5
British Columbia,12,5
British Columbia,14,5
British Columbia,16,5
British Columbia,16,5
British Columbia,15,5
British Columbia,14,5
British Columbia,12,5
British Columbia,12,5
British Columbia,14,5
British Columbia,6,5
British Columbia,12,5
British Columbia,14,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,14,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,13,5
British Columbia,12,5
British Columbia,11,5
British Columbia,11,5
British Columbia,10,5
British Columbia,10,5
British Columbia,12,5
British Columbia,9,5
British Columbia,9,5
British Columbia,12,5
British Columbia,16,5
British Columbia,11,5
British Columbia,10,5
British Columbia,10,5
British Columbia,13,5
British Columbia,8,5
British Columbia,10,5
British Columbia,15,5
British Columbia,15,5
British Columbia,11,5
British Columbia,9,5
British Columbia,13,5
British Columbia,13,5
British Columbia,12,5
British Columbia,13,5
British Columbia,11,5
British Columbia,11,5
British Columbia,11,5
British Columbia,9,5
British Columbia,13,5
British Columbia,13,5
British Columbia,6,5
British Columbia,10,5
British Columbia,9,5
British Columbia,9,5
British Columbia,9,5
British Columbia,9,5
British Columbia,10,5
British Columbia,8,5
British Columbia,9,5
British Columbia,9,5
British Columbia,8,5
British Columbia,9,5
Yukon,9,5
Yukon,7,5
Yukon,7,5
Yukon,9,5
Yukon,9,5
Yukon,9,5
Yukon,8,5
Yukon,9,5
Yukon,-3,5
Yukon,3,5
Yukon,,5
Yukon,2,5
Yukon,10,5
Yukon,10,5
Yukon,4,5
Yukon,4,5
Yukon,8,5
Yukon,2,5
Yukon,-2,5
Yukon,9,5
Yukon,12,5
Yukon,8,5
Yukon,8,5
Yukon,9,5
Yukon,9,5
Yukon,9,5
Yukon,9,5
Yukon,9,5
Northwest Territories,1,5
Northwest Territories,-6,5
Northwest Territories,,5
Northwest Territories,-1,5
Northwest Territories,1,5
Northwest Territories,1,5
Northwest Territories,8,5
Northwest Territories,4,5
Northwest Territories,3,5
Northwest Territories,8,5
Northwest Territories,8,5
Northwest Territories,3,5
Northwest Territories,5,5
Northwest Territories,6,5
Northwest Territories,-1,5
Northwest Territories,4,5
Northwest Territories,7,5
Northwest Territories,7,5
Northwest Territories,7,5
Northwest Territories,6,5
Northwest Territories,6,5
Northwest Territories,6,5
Northwest Territories,3,5
Northwest Territories,3,5
Northwest Territories,3,5
Northwest Territories,,5
Northwest Territories,1,5
Northwest Territories,1,5
Northwest Territories,3,5
Northwest Territories,,5
Northwest Territories,4,5
Northwest Territories,5,5
Northwest Territories,-4,5
Northwest Territories,-4,5
Northwest Territories,-4,5
Northwest Territories,-1,5
Northwest Territories,2,5
Northwest Territories,2,5
Northwest Territories,-3,5
Northwest Territories,-3,5
Northwest Territories,-6,5
Northwest Territories,-3,5
Northwest Territories,7,5
Northwest Territories,3,5
Northwest Territories,9,5
Northwest Territories,8,5
Northwest Territories,-4,5
Northwest Territories,4,5
Northwest Territories,5,5
Northwest Territories,8,5
Northwest Territories,-1,5
Nunavut,-7,5
Nunavut,-9,5
Nunavut,-9,5
Nunavut,-8,5
Nunavut,-4,5
Nunavut,-8,5
Nunavut,-6,5
Nunavut,-6,5
Nunavut,-6,5
Nunavut,-9,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-6,5
Nunavut,-7,5
Nunavut,-11,5
Nunavut,-10,5
Nunavut,-9,5
Nunavut,-9,5
Nunavut,-9,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-3,5
Nunavut,-2,5
Nunavut,-12,5
Nunavut,-8,5
Nunavut,-7,5
Nunavut,-9,5
Nunavut,,5
Nunavut,-7,5
Nunavut,-7,5
Nunavut,-5,5
Nunavut,-7,5
Nunavut,-7,5
Nunavut,-9,5
Nunavut,-9,5
Nunavut,-9,5
Nunavut,-5,5
Nunavut,-5,5
Nunavut,-9,5
Nunavut,-11,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-9,5
Nunavut,-11,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-8,5
Nunavut,-3,5
Nunavut,-3,5
Nunavut,-9,5
Nunavut,-2,5
Nunavut,-3,5
Nunavut,-3,5
Nunavut,-3,5
Nunavut,-7,5
Nunavut,-9,5
Nunavut,-9,5
Nunavut,-10,5
Nunavut,-9,5
Nunavut,-7,5
Nunavut,-9,5
Nunavut,-9,5
Nunavut,-12,5
Nunavut,-10,5
Nunavut,-8,5
Northwest Territories,-7,5
Northwest Territories,-6,5
Northwest Territories,-7,5
Northwest Territories,-7,5
Northwest Territories,-7,5
Northwest Territories,-9,5
Northwest Territories,-8,5
Alberta,10,5
Alberta,10,5
Alberta,10,5
Alberta,12,5
Alberta,11,5
Alberta,12,5
Alberta,9,5
Alberta,10,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,9,5
Alberta,9,5
Alberta,10,5
Alberta,10,5
Alberta,11,5
Alberta,9,5
Alberta,12,5
Alberta,11,5
Alberta,9,5
Alberta,12,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,9,5
Alberta,10,5
Alberta,9,5
Alberta,11,5
Alberta,11,5
Alberta,12,5
Alberta,12,5
Alberta,10,5
Alberta,10,5
Alberta,10,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,10,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,10,5
Alberta,11,5
Alberta,9,5
Alberta,10,5
Alberta,11,5
Alberta,11,5
Alberta,,5
Alberta,13,5
Alberta,11,5
Alberta,10,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,8,5
Alberta,11,5
Alberta,10,5
Alberta,11,5
Alberta,10,5
Alberta,10,5
Alberta,10,5
Alberta,9,5
Alberta,10,5
Alberta,10,5
Alberta,9,5
Alberta,11,5
Alberta,,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,9,5
Alberta,11,5
Alberta,9,5
Alberta,10,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,9,5
Alberta,10,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,10,5
Alberta,13,5
Alberta,11,5
Alberta,9,5
Alberta,8,5
Alberta,9,5
Alberta,10,5
Alberta,9,5
Alberta,8,5
Alberta,8,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,9,5
Alberta,9,5
Alberta,,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,10,5
Alberta,9,5
Alberta,11,5
Alberta,7,5
Alberta,9,5
Alberta,10,5
Alberta,9,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,8,5
Alberta,9,5
Alberta,11,5
Alberta,11,5
Alberta,12,5
Alberta,10,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,9,5
Alberta,8,5
Alberta,10,5
Alberta,8,5
Alberta,10,5
Alberta,10,5
Alberta,12,5
Alberta,11,5
Alberta,12,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,12,5
Alberta,11,5
Alberta,9,5
Alberta,12,5
Alberta,9,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,12,5
Alberta,,5
Alberta,12,5
Alberta,12,5
Alberta,12,5
Alberta,11,5
Alberta,8,5
Alberta,9,5
Alberta,9,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,12,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,9,5
Alberta,10,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,12,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,9,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,11,5
Alberta,10,5
Alberta,11,5
Alberta,7,5
Alberta,9,5
Alberta,8,5
Alberta,7,5
Alberta,8,5
Alberta,7,5
Alberta,7,5
Alberta,9,5
Alberta,9,5
Alberta,1,5
Alberta,10,5
Alberta,9,5
Alberta,11,5
Alberta,8,5
Alberta,10,5
Alberta,9,5
Alberta,10,5
Alberta,8,5
Alberta,9,5
Alberta,9,5
Alberta,8,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,5,5
Alberta,9,5
Alberta,10,5
Alberta,11,5
Alberta,10,5
Alberta,9,5
Alberta,9,5
Alberta,8,5
Alberta,11,5
Alberta,9,5
Alberta,9,5
Alberta,11,5
Alberta,6,5
Alberta,10,5
Alberta,10,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,10,5
Alberta,2,5
Alberta,10,5
Alberta,6,5
Alberta,6,5
Alberta,9,5
Alberta,10,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,9,5
Alberta,10,5
Alberta,,5
Alberta,10,5
Alberta,10,5
Alberta,9,5
Alberta,8,5
Alberta,10,5
Alberta,10,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,12,5
Saskatchewan,12,5
Saskatchewan,12,5
Saskatchewan,12,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,7,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,9,5
Saskatchewan,10,5
Saskatchewan,9,5
Saskatchewan,12,5
Saskatchewan,12,5
Saskatchewan,12,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,10,5
Saskatchewan,11,5
Saskatchewan,10,5
Saskatchewan,11,5
Saskatchewan,,5
Saskatchewan,11,5
Saskatchewan,12,5
Saskatchewan,12,5
Saskatchewan,12,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,9,5
Saskatchewan,10,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,10,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,10,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,10,5
Saskatchewan,10,5
Saskatchewan,11,5
Saskatchewan,,5
Saskatchewan,10,5
Saskatchewan,11,5
Saskatchewan,10,5
Saskatchewan,11,5
Saskatchewan,9,5
Saskatchewan,11,5
Saskatchewan,11,5
Saskatchewan,8,5
Saskatchewan,8,5
Saskatchewan,2,5
Saskatchewan,1,5
Saskatchewan,-17,5
Saskatchewan,6,5
Saskatchewan,9,5
Saskatchewan,4,5
Saskatchewan,4,5
Saskatchewan,7,5
Saskatchewan,7,5
Saskatchewan,9,5
Saskatchewan,9,5
Saskatchewan,4,5
Saskatchewan,9,5
Saskatchewan,3,5
Saskatchewan,8,5
Saskatchewan,8,5
Saskatchewan,4,5
Saskatchewan,9,5
Saskatchewan,9,5
Saskatchewan,9,5
Manitoba,9,5
Manitoba,10,5
Manitoba,11,5
Manitoba,11,5
Manitoba,11,5
Manitoba,11,5
Manitoba,,5
Manitoba,,5
Manitoba,11,5
Manitoba,10,5
Manitoba,10,5
Manitoba,11,5
Manitoba,8,5
Manitoba,11,5
Manitoba,,5
Manitoba,,5
Manitoba,,5
Manitoba,11,5
Manitoba,11,5
Manitoba,11,5
Manitoba,,5
Manitoba,11,5
Manitoba,12,5
Manitoba,11,5
Manitoba,,5
Manitoba,10,5
Manitoba,,5
Manitoba,,5
Manitoba,11,5
Manitoba,11,5
Manitoba,11,5
Manitoba,12,5
Manitoba,11,5
Manitoba,11,5
Manitoba,8,5
Manitoba,8,5
Manitoba,3,5
Manitoba,9,5
Manitoba,8,5
Manitoba,9,5
Manitoba,11,5
Manitoba,9,5
Manitoba,10,5
Manitoba,7,5
Manitoba,,5
Manitoba,7,5
Manitoba,9,5
Manitoba,10,5
Manitoba,10,5
Manitoba,11,5
Manitoba,9,5
Manitoba,9,5
Manitoba,11,5
Manitoba,9,5
Manitoba,10,5
Manitoba,8,5
Manitoba,8,5
Manitoba,8,5
Manitoba,8,5
Manitoba,8,5
Manitoba,-1,5
Manitoba,-2,5
Manitoba,-2,5
Manitoba,3,5
Manitoba,,5
Manitoba,2,5
Manitoba,6,5
Manitoba,,5
Manitoba,4,5
Manitoba,3,5
Manitoba,3,5
Manitoba,6,5
Manitoba,-1,5
Manitoba,4,5
Ontario,3,5
Ontario,4,5
Ontario,4,5
Ontario,9,5
Ontario,1,5
Ontario,6,5
Ontario,6,5
Ontario,6,5
Ontario,1,5
Ontario,1,5
Ontario,8,5
Ontario,8,5
Ontario,9,5
Ontario,6,5
Ontario,11,5
Ontario,10,5
Ontario,10,5
Ontario,10,5
Ontario,11,5
Ontario,11,5
Ontario,11,5
Ontario,8,5
Ontario,11,5
Ontario,10,5
Ontario,10,5
Ontario,8,5
Ontario,8,5
Ontario,8,5
Ontario,6,5
Ontario,8,5
Ontario,8,5
Ontario,8,5
Ontario,,5
Ontario,6,5
Ontario,7,5
Ontario,7,5
Ontario,11,5
Ontario,9,5
Ontario,9,5
Ontario,9,5
Ontario,8,5
Ontario,8,5
Ontario,9,5
Ontario,9,5
Ontario,7,5
Ontario,9,5
Ontario,8,5
Ontario,11,5
Ontario,10,5
Ontario,9,5
Ontario,11,5
Ontario,7,5
Ontario,9,5
Ontario,9,5
Ontario,8,5
Ontario,8,5
Ontario,7,5
Ontario,8,5
Ontario,3,5
Ontario,3,5
Ontario,4,5
Ontario,7,5
Ontario,6,5
Ontario,8,5
Ontario,8,5
Ontario,9,5
Ontario,10,5
Ontario,10,5
Ontario,10,5
Ontario,10,5
Ontario,8,5
Ontario,12,5
Ontario,12,5
Ontario,12,5
Ontario,13,5
Ontario,13,5
Ontario,12,5
Ontario,12,5
Ontario,12,5
Ontario,11,5
Ontario,11,5
Ontario,12,5
Ontario,12,5
Ontario,12,5
Ontario,20,5
Ontario,13,5
Ontario,12,5
Ontario,11,5
Ontario,11,5
Ontario,12,5
Ontario,13,5
Ontario,12,5
Ontario,13,5
Ontario,10,5
Ontario,12,5
Ontario,11,5
Ontario,11,5
Ontario,11,5
Ontario,11,5
Ontario,12,5
Ontario,11,5
Ontario,12,5
Ontario,11,5
Ontario,,5
Ontario,,5
Ontario,12,5
Ontario,10,5
Ontario,10,5
Ontario,9,5
Ontario,11,5
Ontario,11,5
Ontario,8,5
Ontario,11,5
Ontario,8,5
Ontario,12,5
Ontario,12,5
Ontario,9,5
Ontario,,5
Ontario,14,5
Ontario,12,5
Ontario,12,5
Ontario,12,5
Ontario,13,5
Ontario,13,5
Ontario,14,5
Ontario,13,5
Ontario,14,5
Ontario,12,5
Ontario,13,5
Ontario,13,5
Ontario,12,5
Ontario,12,5
Ontario,,5
Ontario,11,5
Ontario,12,5
Ontario,15,5
Ontario,14,5
Ontario,12,5
Ontario,12,5
Ontario,12,5
Ontario,11,5
Ontario,11,5
Ontario,11,5
Ontario,10,5
Ontario,11,5
Ontario,11,5
Ontario,12,5
Ontario,12,5
Ontario,11,5
Ontario,12,5
Ontario,13,5
Ontario,16,5
Ontario,13,5
Ontario,11,5
Ontario,12,5
Ontario,10,5
Ontario,,5
Ontario,11,5
Ontario,12,5
Ontario,15,5
Ontario,11,5
Ontario,13,5
Ontario,11,5
Ontario,10,5
Ontario,17,5
Ontario,13,5
